[extract] year=2024 page=2048 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2049, 'limit': 1000}
[extract] year=2024 page=2049 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2050, 'limit': 1000}
[extract] year=2024 page=2050 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2051, 'limit': 1000}
[extract] year=2024 page=2051 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2052, 'limit': 1000}
[extract] year=2024 page=2052 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2053, 'limit': 1000}
[extract] year=2024 page=2053 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2054, 'limit': 1000}
[extract] year=2024 page=2054 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2055, 'limit': 1000}
[extract] year=2024 page=2055 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2056, 'limit': 1000}
[extract] year=2024 page=2056 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2057, 'limit': 1000}
[extract] year=2024 page=2057 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2058, 'limit': 1000}
[extract] year=2024 page=2058 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2059, 'limit': 1000}
[extract] year=2024 page=2059 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2060, 'limit': 1000}
[extract] year=2024 page=2060 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2061, 'limit': 1000}
[extract] year=2024 page=2061 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2062, 'limit': 1000}
[extract] year=2024 page=2062 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2063, 'limit': 1000}
[extract] year=2024 page=2063 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2064, 'limit': 1000}
[extract] year=2024 page=2064 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2065, 'limit': 1000}
[extract] year=2024 page=2065 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2066, 'limit': 1000}
[extract] year=2024 page=2066 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2067, 'limit': 1000}
[extract] year=2024 page=2067 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2068, 'limit': 1000}
[extract] year=2024 page=2068 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2069, 'limit': 1000}
[extract] year=2024 page=2069 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2070, 'limit': 1000}
[extract] year=2024 page=2070 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2071, 'limit': 1000}
[extract] year=2024 page=2071 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2072, 'limit': 1000}
[extract] year=2024 page=2072 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2073, 'limit': 1000}
[extract] year=2024 page=2073 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2074, 'limit': 1000}
[extract] year=2024 page=2074 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2075, 'limit': 1000}
[extract] year=2024 page=2075 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2076, 'limit': 1000}
[extract] year=2024 page=2076 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2077, 'limit': 1000}
[extract] year=2024 page=2077 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2078, 'limit': 1000}
[extract] year=2024 page=2078 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2079, 'limit': 1000}
[extract] year=2024 page=2079 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2080, 'limit': 1000}
[extract] year=2024 page=2080 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2081, 'limit': 1000}
[extract] year=2024 page=2081 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2082, 'limit': 1000}
[extract] year=2024 page=2082 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2083, 'limit': 1000}
[extract] year=2024 page=2083 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2084, 'limit': 1000}
[extract] year=2024 page=2084 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2085, 'limit': 1000}
[extract] year=2024 page=2085 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2086, 'limit': 1000}
[extract] year=2024 page=2086 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2087, 'limit': 1000}
[extract] year=2024 page=2087 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2088, 'limit': 1000}
[extract] year=2024 page=2088 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2089, 'limit': 1000}
[extract] year=2024 page=2089 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2090, 'limit': 1000}
[extract] year=2024 page=2090 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2091, 'limit': 1000}
[extract] year=2024 page=2091 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2092, 'limit': 1000}
[extract] year=2024 page=2092 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2093, 'limit': 1000}
[extract] year=2024 page=2093 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2094, 'limit': 1000}
[extract] year=2024 page=2094 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2095, 'limit': 1000}
[extract] year=2024 page=2095 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2096, 'limit': 1000}
[extract] year=2024 page=2096 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2097, 'limit': 1000}
[extract] year=2024 page=2097 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2098, 'limit': 1000}
[extract] year=2024 page=2098 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2099, 'limit': 1000}
[extract] year=2024 page=2099 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2100, 'limit': 1000}
[extract] year=2024 page=2100 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2101, 'limit': 1000}
[extract] year=2024 page=2101 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2102, 'limit': 1000}
[extract] year=2024 page=2102 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2103, 'limit': 1000}
[extract] year=2024 page=2103 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2104, 'limit': 1000}
[extract] year=2024 page=2104 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2105, 'limit': 1000}
[extract] year=2024 page=2105 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2106, 'limit': 1000}
[extract] year=2024 page=2106 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2107, 'limit': 1000}
[extract] year=2024 page=2107 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2108, 'limit': 1000}
[extract] year=2024 page=2108 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2109, 'limit': 1000}
[extract] year=2024 page=2109 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2110, 'limit': 1000}
[extract] year=2024 page=2110 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2111, 'limit': 1000}
[extract] year=2024 page=2111 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2112, 'limit': 1000}
[extract] year=2024 page=2112 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2113, 'limit': 1000}
[extract] year=2024 page=2113 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2114, 'limit': 1000}
[extract] year=2024 page=2114 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2115, 'limit': 1000}
[extract] year=2024 page=2115 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2116, 'limit': 1000}
[extract] year=2024 page=2116 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2117, 'limit': 1000}
[extract] year=2024 page=2117 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2118, 'limit': 1000}
[extract] year=2024 page=2118 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2119, 'limit': 1000}
[extract] year=2024 page=2119 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2120, 'limit': 1000}
[extract] year=2024 page=2120 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2121, 'limit': 1000}
[extract] year=2024 page=2121 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2122, 'limit': 1000}
[extract] year=2024 page=2122 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2123, 'limit': 1000}
[extract] year=2024 page=2123 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2124, 'limit': 1000}
[extract] year=2024 page=2124 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2125, 'limit': 1000}
[extract] year=2024 page=2125 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2126, 'limit': 1000}
[extract] year=2024 page=2126 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2127, 'limit': 1000}
[extract] year=2024 page=2127 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2128, 'limit': 1000}
[extract] year=2024 page=2128 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2129, 'limit': 1000}
[extract] year=2024 page=2129 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2130, 'limit': 1000}
[extract] year=2024 page=2130 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2131, 'limit': 1000}
[extract] year=2024 page=2131 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2132, 'limit': 1000}
[extract] year=2024 page=2132 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2133, 'limit': 1000}
[extract] year=2024 page=2133 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2134, 'limit': 1000}
[extract] year=2024 page=2134 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2135, 'limit': 1000}
[extract] year=2024 page=2135 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2136, 'limit': 1000}
[extract] year=2024 page=2136 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2137, 'limit': 1000}
[extract] year=2024 page=2137 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2138, 'limit': 1000}
[extract] year=2024 page=2138 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2139, 'limit': 1000}
[extract] year=2024 page=2139 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2140, 'limit': 1000}
[extract] year=2024 page=2140 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2141, 'limit': 1000}
[extract] year=2024 page=2141 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2142, 'limit': 1000}
[extract] year=2024 page=2142 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2143, 'limit': 1000}
[extract] year=2024 page=2143 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2144, 'limit': 1000}
[extract] year=2024 page=2144 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2145, 'limit': 1000}
[extract] year=2024 page=2145 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2146, 'limit': 1000}
[extract] year=2024 page=2146 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2147, 'limit': 1000}
[extract] year=2024 page=2147 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2148, 'limit': 1000}
[extract] year=2024 page=2148 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2149, 'limit': 1000}
[extract] year=2024 page=2149 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2150, 'limit': 1000}
[extract] year=2024 page=2150 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2151, 'limit': 1000}
[extract] year=2024 page=2151 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2152, 'limit': 1000}
[extract] year=2024 page=2152 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2153, 'limit': 1000}
[extract] year=2024 page=2153 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2154, 'limit': 1000}
[extract] year=2024 page=2154 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2155, 'limit': 1000}
[extract] year=2024 page=2155 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2156, 'limit': 1000}
[extract] year=2024 page=2156 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2157, 'limit': 1000}
[extract] year=2024 page=2157 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2158, 'limit': 1000}
[extract] year=2024 page=2158 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2159, 'limit': 1000}
[extract] year=2024 page=2159 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2160, 'limit': 1000}
[extract] year=2024 page=2160 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2161, 'limit': 1000}
[extract] year=2024 page=2161 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2162, 'limit': 1000}
[extract] year=2024 page=2162 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2163, 'limit': 1000}
[extract] year=2024 page=2163 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2164, 'limit': 1000}
[extract] year=2024 page=2164 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2165, 'limit': 1000}
[extract] year=2024 page=2165 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2166, 'limit': 1000}
[extract] year=2024 page=2166 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2167, 'limit': 1000}
[extract] year=2024 page=2167 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2168, 'limit': 1000}
[extract] year=2024 page=2168 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2169, 'limit': 1000}
[extract] year=2024 page=2169 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2170, 'limit': 1000}
[extract] year=2024 page=2170 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2171, 'limit': 1000}
[extract] year=2024 page=2171 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2172, 'limit': 1000}
[extract] year=2024 page=2172 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2173, 'limit': 1000}
[extract] year=2024 page=2173 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2174, 'limit': 1000}
[extract] year=2024 page=2174 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2175, 'limit': 1000}
[extract] year=2024 page=2175 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2176, 'limit': 1000}
[extract] year=2024 page=2176 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2177, 'limit': 1000}
[extract] year=2024 page=2177 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2178, 'limit': 1000}
[extract] year=2024 page=2178 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2179, 'limit': 1000}
[extract] year=2024 page=2179 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2180, 'limit': 1000}
[extract] year=2024 page=2180 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2181, 'limit': 1000}
[extract] year=2024 page=2181 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2182, 'limit': 1000}
[extract] year=2024 page=2182 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2183, 'limit': 1000}
[extract] year=2024 page=2183 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2184, 'limit': 1000}
[extract] year=2024 page=2184 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2185, 'limit': 1000}
[extract] year=2024 page=2185 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2186, 'limit': 1000}
[extract] year=2024 page=2186 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2187, 'limit': 1000}
[extract] year=2024 page=2187 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2188, 'limit': 1000}
[extract] year=2024 page=2188 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2189, 'limit': 1000}
[extract] year=2024 page=2189 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2190, 'limit': 1000}
[extract] year=2024 page=2190 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2191, 'limit': 1000}
[extract] year=2024 page=2191 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2192, 'limit': 1000}
[extract] year=2024 page=2192 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2193, 'limit': 1000}
[extract] year=2024 page=2193 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2194, 'limit': 1000}
[extract] year=2024 page=2194 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2195, 'limit': 1000}
[extract] year=2024 page=2195 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2196, 'limit': 1000}
[extract] year=2024 page=2196 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2197, 'limit': 1000}
[extract] year=2024 page=2197 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2198, 'limit': 1000}
[extract] year=2024 page=2198 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2199, 'limit': 1000}
[extract] year=2024 page=2199 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2200, 'limit': 1000}
[extract] year=2024 page=2200 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2201, 'limit': 1000}
[extract] year=2024 page=2201 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2202, 'limit': 1000}
[extract] year=2024 page=2202 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2203, 'limit': 1000}
[extract] year=2024 page=2203 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2204, 'limit': 1000}
[extract] year=2024 page=2204 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2205, 'limit': 1000}
[extract] year=2024 page=2205 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2206, 'limit': 1000}
[extract] year=2024 page=2206 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2207, 'limit': 1000}
[extract] year=2024 page=2207 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2208, 'limit': 1000}
[extract] year=2024 page=2208 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2209, 'limit': 1000}
[extract] year=2024 page=2209 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2210, 'limit': 1000}
[extract] year=2024 page=2210 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2211, 'limit': 1000}
[extract] year=2024 page=2211 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 2212, 'limit': 1000}
[extract] year=2024 page=2212 records=1,000
